Customer_ID,Age,Gender,Income,Employment_Status,Credit_Score,City,State,Customer_Segment
C00394,34,Female,75800,Self-Employed,603,Savannah,Florida,High Risk
C00395,48,Male,41100,Full-Time,676,San Jose,Virginia,High Risk
C00396,25,Male,99000,Retired,842,Mesa,New York,Low Risk
C00397,67,Male,58300,Self-Employed,658,Aurora,Georgia,High Risk
C00398,50,Male,92300,Full-Time,680,Chicago,Illinois,Medium Risk
C00399,66,Male,48900,Part-Time,675,Naperville,California,High Risk
C00400,25,Male,67100,Part-Time,703,Los Angeles,New York,Medium Risk
C00401,32,Female,112100,Full-Time,725,New York,Texas,Medium Risk
C00402,36,Female,57600,Self-Employed,709,Irving,Georgia,Medium Risk
C00403,46,Male,49800,Full-Time,711,San Jose,Virginia,Medium Risk
C00404,46,Female,87300,Full-Time,676,San Jose,New York,High Risk
C00405,41,Male,86500,Full-Time,698,Aurora,California,Medium Risk
C00406,59,Male,50800,Retired,674,Fresno,Virginia,High Risk
C00407,56,Male,26600,Self-Employed,554,New York,Arizona,Very High Risk
C00408,53,Female,49400,Full-Time,850,New York,Arizona,Low Risk
C00409,50,Male,88200,Full-Time,745,Atlanta,Illinois,Medium Risk
C00410,57,Female,45900,Full-Time,617,New York,Arizona,High Risk
C00411,43,Female,64700,Self-Employed,707,Chicago,Arizona,Medium Risk
C00412,30,Male,48400,Full-Time,589,Plano,Georgia,Very High Risk
C00413,25,Male,27200,Self-Employed,653,New York,Illinois,High Risk
C00414,56,Female,48000,Retired,579,Arlington,California,Very High Risk
C00415,54,Female,88000,Part-Time,686,Augusta,California,Medium Risk
C00416,51,Female,22400,Full-Time,571,Savannah,Arizona,Very High Risk
C00417,30,Male,72800,Full-Time,719,Tampa,Florida,Medium Risk
C00418,39,Female,38100,Full-Time,741,Phoenix,Virginia,Medium Risk
C00419,52,Male,85500,Part-Time,628,Mesa,Virginia,High Risk
C00420,21,Female,89600,Part-Time,702,Rochester,Texas,Medium Risk
C00421,25,Female,60200,Full-Time,624,Augusta,Florida,High Risk
C00422,65,Female,60200,Full-Time,728,Los Angeles,New York,Medium Risk
C00423,24,Male,45200,Unemployed,638,Aurora,California,High Risk
C00424,36,Female,35500,Full-Time,749,San Diego,Florida,Medium Risk
C00425,44,Male,139600,Full-Time,554,Plano,Texas,Very High Risk
C00426,36,Male,44000,Self-Employed,615,Jacksonville,Texas,High Risk
C00427,22,Male,131600,Full-Time,607,Phoenix,California,High Risk
C00428,48,Female,44200,Self-Employed,705,San Jose,Virginia,Medium Risk
C00429,52,Female,82300,Self-Employed,732,Tampa,Georgia,Medium Risk
C00430,47,Male,39000,Part-Time,711,Dallas,Virginia,Medium Risk
C00431,40,Female,82300,Full-Time,652,Fresno,Florida,High Risk
C00432,44,Male,56100,Full-Time,480,San Jose,Illinois,Very High Risk
C00433,32,Male,56500,Full-Time,693,Fresno,Virginia,Medium Risk
C00434,55,Male,85500,Full-Time,749,Irving,California,Medium Risk
C00435,53,Female,52600,Retired,850,Jacksonville,Arizona,Low Risk
C00436,53,Female,34200,Part-Time,658,New York,New York,High Risk
C00437,63,Male,91600,Full-Time,640,Houston,Florida,High Risk
C00438,57,Female,38800,Unemployed,714,Chicago,Florida,Medium Risk
C00439,32,Male,82000,Self-Employed,671,Fresno,California,High Risk
C00440,23,Female,100700,Full-Time,786,Atlanta,Georgia,Low Risk
C00441,21,Male,54900,Full-Time,629,Buffalo,Florida,High Risk
C00442,53,Female,110700,Full-Time,671,Atlanta,Florida,High Risk
C00443,60,Female,80700,Retired,756,Houston,New York,Low Risk
C00444,30,Female,47500,Full-Time,713,Plano,Georgia,Medium Risk
C00445,63,Male,122100,Unemployed,777,Norfolk,New York,Low Risk
C00446,64,Female,38900,Full-Time,657,Arlington,Illinois,High Risk
C00447,49,Male,54900,Unemployed,785,Jacksonville,New York,Low Risk
C00448,33,Female,59200,Full-Time,565,Houston,Arizona,Very High Risk
C00449,32,Male,85300,Retired,568,Aurora,Illinois,Very High Risk
C00450,51,Male,107400,Unemployed,786,Tempe,New York,Low Risk
C00451,66,Female,104400,Full-Time,691,Rochester,Illinois,Medium Risk
C00452,22,Female,71900,Self-Employed,759,Phoenix,Georgia,Low Risk
C00453,55,Male,57300,Self-Employed,697,Arlington,New York,Medium Risk
C00454,43,Female,28600,Unemployed,689,Miami,New York,Medium Risk
C00455,37,Female,36000,Full-Time,590,Plano,California,Very High Risk
C00456,46,Female,143900,Full-Time,688,New York,New York,Medium Risk
C00457,28,Male,28500,Unemployed,792,Plano,Illinois,Low Risk
C00458,49,Female,45700,Self-Employed,694,Aurora,California,Medium Risk
C00459,46,Male,108800,Full-Time,741,Dallas,Illinois,Medium Risk
C00460,30,Male,71400,Self-Employed,739,Jacksonville,Virginia,Medium Risk
C00461,46,Female,98700,Full-Time,614,Los Angeles,New York,High Risk
C00462,54,Female,83000,Self-Employed,754,Augusta,New York,Low Risk
C00463,61,Female,125900,Full-Time,666,Chicago,Virginia,High Risk
C00464,27,Male,74200,Full-Time,671,Arlington,Illinois,High Risk
C00465,24,Male,87600,Full-Time,847,Chicago,Virginia,Low Risk
C00466,65,Male,46900,Full-Time,735,Augusta,Georgia,Medium Risk
C00467,31,Male,84600,Full-Time,642,Orlando,Georgia,High Risk
C00468,49,Male,54400,Full-Time,695,Los Angeles,Arizona,Medium Risk
C00469,56,Male,53000,Full-Time,693,Atlanta,Georgia,Medium Risk
C00470,45,Female,97200,Full-Time,816,Austin,Florida,Low Risk
C00471,41,Female,97500,Self-Employed,693,New York,California,Medium Risk
C00472,56,Female,139000,Full-Time,850,Mesa,California,Low Risk
C00473,30,Female,134900,Full-Time,593,Los Angeles,Virginia,Very High Risk
C00474,57,Male,98200,Part-Time,688,Chicago,Georgia,Medium Risk
C00475,29,Male,30000,Unemployed,633,Austin,Virginia,High Risk
C00476,44,Female,147900,Self-Employed,653,Chicago,New York,High Risk
C00477,55,Female,98200,Full-Time,655,Naperville,California,High Risk
C00478,55,Female,46100,Self-Employed,637,Aurora,Illinois,High Risk
C00479,56,Male,90200,Retired,820,Irving,New York,Low Risk
C00480,38,Male,40800,Full-Time,797,Buffalo,California,Low Risk
C00481,59,Female,85900,Retired,720,Austin,Texas,Medium Risk
C00482,52,Female,35900,Full-Time,654,Phoenix,California,High Risk
C00483,44,Female,45200,Full-Time,639,San Jose,Georgia,High Risk
C00484,43,Male,89500,Full-Time,746,San Diego,Illinois,Medium Risk
C00485,52,Female,105300,Part-Time,713,Aurora,California,Medium Risk
C00486,57,Female,75300,Full-Time,679,Miami,Virginia,High Risk
C00487,32,Female,57100,Full-Time,731,Richmond,Arizona,Medium Risk
C00488,33,Male,25100,Full-Time,757,Phoenix,Florida,Low Risk
C00489,43,Female,59200,Full-Time,678,Miami,Georgia,High Risk
C00490,45,Female,82600,Full-Time,631,Naperville,Arizona,High Risk
C00491,55,Female,56400,Full-Time,591,Phoenix,Arizona,Very High Risk
C00492,61,Male,64300,Full-Time,709,Dallas,Florida,Medium Risk
C00493,50,Male,59800,Retired,850,Plano,New York,Low Risk
C00494,37,Female,56200,Full-Time,607,Norfolk,Virginia,High Risk
C00495,40,Male,67300,Full-Time,772,Richmond,Florida,Low Risk
C00496,45,Female,57500,Full-Time,639,Dallas,Illinois,High Risk
C00497,42,Male,124400,Full-Time,654,Fresno,Texas,High Risk
C00498,33,Female,24100,Full-Time,759,Buffalo,Texas,Low Risk
C00499,39,Female,50800,Full-Time,671,Aurora,New York,High Risk
C00500,56,Male,43900,Self-Employed,709,Aurora,Virginia,Medium Risk
C00501,32,Male,71700,Full-Time,707,Augusta,New York,Medium Risk
C00502,61,Female,67300,Full-Time,639,San Diego,Virginia,High Risk
C00503,39,Female,134900,Full-Time,757,New York,Florida,Low Risk
C00504,32,Male,156400,Self-Employed,685,Aurora,Virginia,Medium Risk
C00505,29,Female,45900,Self-Employed,586,Atlanta,Arizona,Very High Risk
C00506,27,Male,65000,Full-Time,623,Naperville,Illinois,High Risk
C00507,48,Male,71000,Full-Time,456,Irving,Florida,Very High Risk
C00508,34,Male,45400,Retired,694,Fresno,Illinois,Medium Risk
C00509,51,Female,86200,Full-Time,788,Aurora,Virginia,Low Risk
C00510,39,Male,58400,Full-Time,611,Jacksonville,Illinois,High Risk
C00511,67,Male,40200,Full-Time,734,Irving,Texas,Medium Risk
C00512,36,Female,57300,Part-Time,722,Tempe,Arizona,Medium Risk
C00513,25,Male,41500,Retired,634,Augusta,Illinois,High Risk
C00514,55,Male,103600,Retired,805,Atlanta,California,Low Risk
C00515,32,Male,152900,Self-Employed,670,Buffalo,Illinois,High Risk
C00516,45,Female,72600,Full-Time,841,Richmond,Virginia,Low Risk
C00517,41,Female,68300,Full-Time,567,Tempe,Texas,Very High Risk
C00518,56,Female,69600,Full-Time,670,Naperville,Georgia,High Risk
C00519,43,Female,110700,Retired,679,Atlanta,Florida,High Risk
C00520,36,Female,109600,Self-Employed,687,Orlando,Illinois,Medium Risk
C00521,59,Female,61700,Full-Time,744,Fresno,California,Medium Risk
C00522,65,Female,72800,Full-Time,850,Savannah,Virginia,Low Risk
C00523,62,Male,87200,Full-Time,724,Augusta,New York,Medium Risk
C00524,59,Female,39000,Retired,692,Norfolk,Florida,Medium Risk
C00525,34,Female,112200,Full-Time,608,Rochester,New York,High Risk
C00526,51,Male,141900,Full-Time,548,Orlando,California,Very High Risk
C00527,25,Male,109800,Full-Time,778,Plano,Texas,Low Risk
C00528,55,Male,37100,Full-Time,649,Mesa,Georgia,High Risk
C00529,43,Male,26800,Unemployed,850,San Jose,Arizona,Low Risk
C00530,49,Male,89400,Retired,755,Phoenix,Texas,Low Risk
C00531,63,Male,46200,Retired,716,Mesa,Georgia,Medium Risk
C00532,31,Male,74000,Self-Employed,720,Savannah,Arizona,Medium Risk
C00533,38,Female,129700,Full-Time,720,Irving,Florida,Medium Risk
C00534,67,Male,48400,Part-Time,638,Orlando,Illinois,High Risk
C00535,32,Female,54800,Full-Time,559,Orlando,Illinois,Very High Risk
C00536,29,Female,73600,Self-Employed,649,Fresno,Virginia,High Risk
C00537,30,Female,36300,Full-Time,689,Orlando,New York,Medium Risk
C00538,64,Female,46200,Part-Time,641,Irving,Texas,High Risk
C00539,37,Male,65700,Full-Time,594,Fresno,Virginia,Very High Risk
C00540,58,Female,56800,Full-Time,634,Dallas,Illinois,High Risk
C00541,27,Female,85500,Self-Employed,768,Richmond,Virginia,Low Risk
C00542,66,Male,225700,Unemployed,746,Miami,Georgia,Medium Risk
C00543,33,Male,68000,Full-Time,703,Arlington,Arizona,Medium Risk
C00544,60,Male,44500,Full-Time,734,San Jose,Illinois,Medium Risk
C00545,62,Male,123100,Unemployed,605,Naperville,Texas,High Risk
C00546,29,Male,31800,Self-Employed,630,Rochester,Texas,High Risk
C00547,47,Female,34800,Full-Time,713,Jacksonville,California,Medium Risk
C00548,22,Female,49700,Part-Time,615,Tempe,Arizona,High Risk
C00549,25,Female,57200,Full-Time,698,Irving,New York,Medium Risk
C00550,49,Female,49200,Full-Time,595,Aurora,Virginia,Very High Risk
C00551,57,Female,64100,Unemployed,566,Fresno,Arizona,Very High Risk
C00552,58,Female,73600,Full-Time,745,Houston,Virginia,Medium Risk
C00553,39,Female,105200,Full-Time,767,New York,Texas,Low Risk
C00554,28,Male,67700,Full-Time,643,San Diego,Arizona,High Risk
C00555,65,Female,50500,Full-Time,576,Tampa,California,Very High Risk
C00556,21,Female,102600,Full-Time,524,Tempe,Arizona,Very High Risk
C00557,42,Male,45000,Full-Time,828,San Diego,Texas,Low Risk
C00558,37,Female,31200,Full-Time,698,Orlando,Florida,Medium Risk
C00559,27,Female,111800,Full-Time,644,Augusta,Georgia,High Risk
C00560,45,Female,108700,Full-Time,663,Buffalo,Georgia,High Risk
C00561,65,Male,45500,Full-Time,547,Norfolk,Florida,Very High Risk
C00562,24,Female,54300,Part-Time,736,San Diego,Florida,Medium Risk
C00563,56,Male,43000,Full-Time,840,Atlanta,Virginia,Low Risk
C00564,26,Male,75300,Full-Time,631,Richmond,Virginia,High Risk
C00565,51,Male,141700,Part-Time,850,Chicago,Texas,Low Risk
C00566,39,Male,89200,Retired,681,Irving,Virginia,Medium Risk
C00567,64,Female,103600,Retired,815,San Jose,Illinois,Low Risk
C00568,59,Male,94000,Full-Time,713,Miami,Illinois,Medium Risk
C00569,47,Male,65000,Self-Employed,713,Los Angeles,Florida,Medium Risk
C00570,30,Male,105800,Full-Time,828,Savannah,New York,Low Risk
C00571,46,Male,90900,Full-Time,749,Plano,Georgia,Medium Risk
C00572,39,Male,124200,Full-Time,718,Richmond,California,Medium Risk
C00573,59,Male,52900,Full-Time,544,Norfolk,Florida,Very High Risk
C00574,23,Female,29700,Full-Time,577,Irving,Georgia,Very High Risk
C00575,65,Male,104000,Part-Time,724,Miami,California,Medium Risk
C00576,33,Male,76100,Self-Employed,800,Norfolk,Arizona,Low Risk
C00577,48,Female,56900,Full-Time,700,Austin,California,Medium Risk
C00578,40,Female,58300,Full-Time,646,Jacksonville,Florida,High Risk
C00579,48,Male,205200,Full-Time,552,Rochester,Illinois,Very High Risk
C00580,28,Female,48700,Full-Time,631,Buffalo,New York,High Risk
C00581,61,Female,44300,Retired,700,Plano,Georgia,Medium Risk
C00582,59,Female,67500,Self-Employed,626,Austin,Florida,High Risk
C00583,21,Male,110600,Retired,618,Atlanta,California,High Risk
C00584,23,Female,181200,Part-Time,686,Aurora,Virginia,Medium Risk
C00585,33,Female,87400,Full-Time,799,Atlanta,Georgia,Low Risk
C00586,48,Male,36700,Full-Time,741,Atlanta,Texas,Medium Risk
C00587,45,Female,157800,Full-Time,711,Buffalo,Arizona,Medium Risk
C00588,53,Female,64400,Full-Time,704,Augusta,Virginia,Medium Risk
C00589,58,Female,44600,Self-Employed,731,Norfolk,Texas,Medium Risk
C00590,26,Female,40000,Full-Time,682,Irving,Georgia,Medium Risk
C00591,64,Female,94700,Full-Time,659,Phoenix,Georgia,High Risk
C00592,65,Female,72400,Self-Employed,745,Orlando,California,Medium Risk
C00593,52,Female,75900,Self-Employed,673,Phoenix,Virginia,High Risk
C00594,65,Female,116000,Full-Time,601,Austin,Florida,High Risk
C00595,67,Female,45300,Part-Time,798,Fresno,Virginia,Low Risk
C00596,41,Male,120200,Full-Time,550,San Diego,Illinois,Very High Risk
C00597,36,Male,51500,Full-Time,804,Phoenix,Florida,Low Risk
C00598,41,Female,172100,Full-Time,728,Plano,New York,Medium Risk
C00599,31,Male,85100,Full-Time,617,Buffalo,Georgia,High Risk
C00600,57,Female,43000,Part-Time,692,Tampa,Texas,Medium Risk
C00601,56,Female,26100,Full-Time,658,Rochester,California,High Risk
C00602,55,Female,93500,Self-Employed,751,Richmond,Virginia,Low Risk
C00603,39,Female,54900,Unemployed,749,Rochester,Illinois,Medium Risk
C00604,40,Female,60600,Full-Time,725,Rochester,Arizona,Medium Risk
C00605,38,Male,91800,Self-Employed,746,Naperville,Florida,Medium Risk
C00606,67,Female,102400,Full-Time,681,Austin,New York,Medium Risk
C00607,61,Male,112700,Full-Time,822,Norfolk,Virginia,Low Risk
C00608,34,Male,38300,Part-Time,782,Augusta,Florida,Low Risk
C00609,35,Male,123500,Part-Time,654,Atlanta,Arizona,High Risk
C00610,51,Male,50100,Full-Time,751,Houston,New York,Low Risk
C00611,21,Male,23500,Unemployed,744,Dallas,Florida,Medium Risk
C00612,23,Male,38200,Full-Time,671,Augusta,Illinois,High Risk
C00613,36,Female,71700,Retired,665,San Jose,Virginia,High Risk
C00614,43,Female,41800,Full-Time,781,Tempe,Illinois,Low Risk
C00615,31,Male,62500,Full-Time,689,Buffalo,California,Medium Risk
C00616,32,Male,75700,Full-Time,710,Tempe,Illinois,Medium Risk
C00617,30,Female,59900,Full-Time,795,Savannah,New York,Low Risk
C00618,52,Female,52000,Part-Time,850,Richmond,California,Low Risk
C00619,36,Female,37000,Part-Time,651,Augusta,Arizona,High Risk
C00620,28,Male,65600,Full-Time,673,Irving,Illinois,High Risk
C00621,58,Female,25700,Full-Time,696,Atlanta,Texas,Medium Risk
C00622,32,Male,47700,Full-Time,697,Tampa,Virginia,Medium Risk
C00623,44,Female,42800,Full-Time,718,Atlanta,Arizona,Medium Risk
C00624,48,Male,58400,Part-Time,653,Atlanta,New York,High Risk
C00625,28,Male,59100,Self-Employed,595,Houston,Arizona,Very High Risk
C00626,48,Male,100100,Retired,822,Augusta,Virginia,Low Risk
C00627,56,Male,132500,Full-Time,736,Buffalo,Arizona,Medium Risk
C00628,46,Male,39300,Full-Time,659,Los Angeles,California,High Risk
C00629,28,Female,159400,Full-Time,723,Irving,New York,Medium Risk
C00630,48,Female,45800,Unemployed,827,Norfolk,California,Low Risk
C00631,48,Female,70200,Part-Time,631,Orlando,Virginia,High Risk
C00632,57,Female,81800,Full-Time,706,New York,Virginia,Medium Risk
C00633,61,Male,195300,Full-Time,586,Orlando,New York,Very High Risk
C00634,56,Female,50900,Part-Time,681,Fresno,Texas,Medium Risk
C00635,47,Female,29000,Self-Employed,736,Tempe,Virginia,Medium Risk
C00636,37,Male,127100,Unemployed,606,Miami,Arizona,High Risk
C00637,29,Male,44700,Full-Time,676,Los Angeles,Illinois,High Risk
C00638,53,Female,55200,Retired,750,Orlando,Florida,Low Risk
C00639,40,Male,39300,Full-Time,734,Fresno,Arizona,Medium Risk
C00640,33,Male,55300,Retired,603,Irving,Florida,High Risk
C00641,48,Female,44500,Self-Employed,718,Miami,Florida,Medium Risk
C00642,49,Female,88100,Part-Time,732,Atlanta,Arizona,Medium Risk
C00643,33,Female,67400,Self-Employed,698,New York,California,Medium Risk
C00644,66,Male,47800,Full-Time,772,Los Angeles,Illinois,Low Risk
C00645,55,Male,101800,Full-Time,646,Houston,Arizona,High Risk
C00646,26,Female,72900,Full-Time,721,Tempe,Georgia,Medium Risk
C00647,38,Female,28300,Full-Time,603,Phoenix,California,High Risk
C00648,25,Male,98300,Full-Time,570,Savannah,Arizona,Very High Risk
C00649,67,Male,70600,Full-Time,749,Miami,Virginia,Medium Risk
C00650,45,Male,121500,Unemployed,692,Augusta,Arizona,Medium Risk
C00651,22,Male,68700,Full-Time,655,Orlando,California,High Risk
C00652,30,Female,45500,Part-Time,610,Rochester,Arizona,High Risk
C00653,50,Female,59300,Part-Time,752,San Diego,California,Low Risk
C00654,65,Male,93300,Full-Time,577,Aurora,Arizona,Very High Risk
C00655,25,Male,46000,Full-Time,764,Mesa,Georgia,Low Risk
C00656,53,Female,53300,Full-Time,724,San Diego,Arizona,Medium Risk
C00657,21,Male,58800,Self-Employed,581,Tempe,Virginia,Very High Risk
C00658,38,Female,38800,Part-Time,699,Savannah,Virginia,Medium Risk
C00659,52,Female,46200,Full-Time,850,Buffalo,California,Low Risk
C00660,67,Female,70200,Self-Employed,779,Naperville,Virginia,Low Risk
C00661,31,Male,111700,Full-Time,628,Aurora,Virginia,High Risk
C00662,41,Male,75000,Part-Time,744,Buffalo,Illinois,Medium Risk
C00663,46,Male,63700,Full-Time,584,Aurora,Arizona,Very High Risk
C00664,45,Male,44700,Self-Employed,587,Austin,Florida,Very High Risk
C00665,42,Male,106400,Unemployed,685,Dallas,Virginia,Medium Risk
C00666,47,Female,79000,Self-Employed,731,Dallas,New York,Medium Risk
C00667,33,Female,47300,Full-Time,751,San Diego,California,Low Risk
C00668,53,Female,97400,Full-Time,752,Miami,Arizona,Low Risk
C00669,54,Male,83600,Self-Employed,727,Tampa,Illinois,Medium Risk
C00670,61,Female,45100,Full-Time,569,Arlington,Texas,Very High Risk
C00671,55,Female,62100,Full-Time,685,San Jose,New York,Medium Risk
C00672,21,Male,52100,Self-Employed,763,Augusta,California,Low Risk
C00673,41,Female,212600,Full-Time,723,Phoenix,California,Medium Risk
C00674,26,Male,82600,Full-Time,704,Chicago,Arizona,Medium Risk
C00675,48,Male,70700,Unemployed,715,New York,New York,Medium Risk
C00676,37,Male,80400,Full-Time,713,Chicago,New York,Medium Risk
C00677,25,Female,120900,Full-Time,543,Mesa,California,Very High Risk
C00678,51,Female,62600,Self-Employed,777,Savannah,Illinois,Low Risk
C00679,25,Male,49800,Unemployed,682,Phoenix,Texas,Medium Risk
C00680,58,Male,95000,Full-Time,743,Los Angeles,Arizona,Medium Risk
C00681,23,Male,60100,Part-Time,517,Atlanta,Virginia,Very High Risk
C00682,43,Male,40200,Self-Employed,815,Chicago,Virginia,Low Risk
C00683,57,Male,36800,Full-Time,603,Atlanta,Illinois,High Risk
C00684,57,Male,129400,Full-Time,850,Richmond,Virginia,Low Risk
C00685,30,Male,69000,Full-Time,849,Richmond,Virginia,Low Risk
C00686,30,Female,49900,Self-Employed,591,San Jose,Georgia,Very High Risk
C00687,39,Male,58500,Self-Employed,751,Jacksonville,Florida,Low Risk
C00688,37,Female,93500,Full-Time,614,Rochester,Florida,High Risk
C00689,41,Male,57000,Self-Employed,642,Tampa,Florida,High Risk
C00690,34,Male,33900,Self-Employed,644,Arlington,California,High Risk
C00691,29,Male,75300,Full-Time,724,Chicago,Arizona,Medium Risk
C00692,66,Male,112000,Part-Time,714,Aurora,Arizona,Medium Risk
C00693,21,Male,108600,Full-Time,600,San Jose,Texas,High Risk
C00694,65,Female,50500,Retired,723,Aurora,Texas,Medium Risk
C00695,33,Female,115100,Full-Time,675,Orlando,Arizona,High Risk
C00696,24,Male,71500,Part-Time,553,Jacksonville,Georgia,Very High Risk
